Student_ID,Study_Hours,Attendance,Rest_Hours,Parental_Involvement,Access_to_Resources
4901,18,81,7.0,Low,Medium
4902,14,65,10.0,Medium,High
4903,14,82,9.0,High,Low
4904,18,60,6.0,Medium,High
4905,24,73,6.0,Medium,Medium
4906,26,69,8.0,Low,Low
4907,17,99,9.0,Medium,Medium
4908,13,89,,Low,High
4909,22,74,5.0,High,High
4910,15,64,6.0,High,Medium
4911,17,81,10.0,High,Low
4912,28,69,9.0,Low,Medium
4913,25,81,10.0,Medium,Medium
4914,21,93,10.0,Low,High
4915,12,85,7.0,Medium,High
4916,21,85,7.0,High,High
4917,26,82,8.0,Medium,Medium
4918,18,97,9.0,High,Low
4919,28,97,10.0,High,Low
4920,28,81,11.0,Medium,Medium
4921,30,72,9.0,Medium,Medium
4922,22,78,9.0,Low,High
4923,24,67,11.0,Medium,Medium
4924,28,85,8.0,Medium,Low
4925,23,80,10.0,High,Medium
4926,17,64,9.0,Medium,High
4927,17,68,9.0,Medium,High
4928,21,79,8.0,High,Low
4929,12,96,6.0,High,High
4930,19,83,9.0,High,Medium
4931,27,87,,Medium,Medium
4932,7,74,7.0,Medium,Medium
4933,29,83,8.0,Medium,Medium
4934,27,78,7.0,Medium,Medium
4935,17,86,7.0,Low,Medium
4936,23,62,7.0,Medium,Medium
4937,20,80,6.0,High,Low
4938,27,72,7.0,Medium,Medium
4939,26,73,9.0,Medium,High
4940,12,98,10.0,Low,Medium
4941,24,67,11.0,Low,Medium
4942,19,72,7.0,Medium,Low
4943,20,80,10.0,Medium,Low
4944,16,95,9.0,High,Medium
4945,30,77,8.0,Medium,Low
4946,26,90,9.0,Medium,Medium
4947,16,94,10.0,Medium,High
4948,12,72,7.0,Medium,Medium
4949,18,76,7.0,High,High
4950,23,74,7.0,Medium,High
4951,21,93,7.0,Medium,Low
4952,28,62,10.0,Medium,Medium
4953,25,72,7.0,High,Low
4954,26,87,7.0,Medium,Medium
4955,22,83,8.0,Medium,Low
4956,12,77,8.0,Low,Medium
4957,19,82,7.0,High,Medium
4958,26,68,11.0,High,Low
4959,20,77,7.0,Low,Low
4960,23,80,8.0,High,Medium
4961,18,96,5.0,Medium,Medium
4962,14,70,8.0,Medium,High
4963,19,95,,Low,Low
4964,22,86,7.0,High,Medium
4965,16,61,5.0,Low,Medium
4966,19,89,7.0,High,Medium
4967,14,61,8.0,Low,Medium
4968,27,100,8.0,High,Medium
4969,18,95,7.0,Low,High
4970,29,72,8.0,Medium,Medium
4971,29,70,7.0,Medium,Low
4972,20,75,8.0,Low,Medium
4973,14,74,8.0,Medium,Medium
4974,7,75,8.0,Medium,Medium
4975,11,73,8.0,High,Low
4976,12,85,,Medium,Medium
4977,28,67,9.0,Medium,Medium
4978,21,94,9.0,Medium,Low
4979,22,92,8.0,Medium,Medium
4980,7,79,,Low,High
4981,13,94,8.0,High,High
4982,25,70,8.0,Medium,Medium
4983,22,61,8.0,High,Medium
4984,19,85,8.0,Medium,Medium
4985,23,78,7.0,High,High
4986,30,83,5.0,Low,Medium
4987,19,96,,Low,Medium
4988,20,99,9.0,Medium,Low
4989,21,85,6.0,High,Medium
4990,34,91,10.0,Medium,Low
4991,7,63,6.0,Low,Medium
4992,24,66,7.0,Medium,Medium
4993,19,89,11.0,High,High
4994,23,77,9.0,Low,High
4995,16,78,8.0,Low,High
4996,20,72,8.0,High,Medium
4997,24,84,10.0,High,High
4998,39,67,6.0,High,High
4999,25,85,10.0,High,High
5000,15,67,7.0,Low,Medium
5001,17,63,9.0,Medium,Medium
5002,17,73,7.0,Medium,Low
5003,9,69,11.0,High,High
5004,18,96,8.0,High,Low
5005,24,62,6.0,High,Medium
5006,12,67,9.0,Medium,Medium
5007,26,82,10.0,Low,Low
5008,23,79,10.0,Medium,High
5009,16,62,8.0,Medium,Medium
5010,19,60,9.0,Medium,Low
5011,30,100,7.0,High,High
5012,24,86,9.0,Medium,Medium
5013,20,75,9.0,Low,High
5014,19,79,,Medium,Medium
5015,20,71,6.0,High,Medium
5016,17,74,8.0,Medium,Medium
5017,7,86,8.0,High,Medium
5018,32,95,8.0,Medium,Medium
5019,21,67,8.0,Low,High
5020,22,94,10.0,Low,Low
5021,20,65,9.0,High,Medium
5022,16,69,5.0,Medium,High
5023,19,61,11.0,High,Medium
5024,10,66,5.0,Medium,Medium
5025,34,97,9.0,Medium,Medium
5026,13,78,6.0,Medium,Low
5027,14,63,10.0,Low,Low
5028,17,98,8.0,Medium,High
5029,28,95,9.0,Medium,Medium
5030,20,90,5.0,High,Medium
5031,13,97,9.0,Medium,Medium
5032,28,69,9.0,Medium,Medium
5033,24,93,9.0,Low,High
5034,23,88,9.0,Medium,Medium
5035,24,95,8.0,Medium,High
5036,34,92,,High,Medium
5037,33,74,7.0,Medium,Medium
5038,16,91,7.0,High,High
5039,30,70,,Medium,Medium
5040,22,73,7.0,Low,Medium
5041,23,64,5.0,Medium,High
5042,10,97,7.0,Medium,Medium
5043,19,72,9.0,Medium,Medium
5044,15,81,8.0,Medium,Medium
5045,25,76,9.0,High,High
5046,26,98,5.0,High,Low
5047,8,73,5.0,Medium,High
5048,20,91,8.0,High,Low
5049,27,94,10.0,Medium,High
5050,19,77,5.0,Low,Medium
5051,24,75,9.0,High,Low
5052,22,90,10.0,Low,Medium
5053,22,97,8.0,High,Medium
5054,18,90,9.0,Medium,Low
5055,13,69,8.0,Medium,Medium
5056,13,96,8.0,Medium,High
5057,24,76,9.0,High,Low
5058,20,83,11.0,Low,High
5059,19,93,7.0,Low,Low
5060,17,68,8.0,Medium,Medium
5061,18,91,7.0,Low,High
5062,26,84,8.0,Medium,High
5063,18,96,8.0,High,Low
5064,12,67,10.0,High,Medium
5065,24,77,10.0,High,Low
5066,19,93,9.0,High,Medium
5067,20,61,10.0,High,High
5068,30,64,7.0,High,Medium
5069,20,100,7.0,Low,Medium
5070,22,71,9.0,Medium,Low
5071,13,99,8.0,High,Low
5072,19,67,11.0,Medium,Low
5073,24,74,,High,High
5074,11,90,9.0,Low,Low
5075,21,86,9.0,High,Medium
5076,21,83,7.0,Medium,High
5077,20,81,7.0,Low,Medium
5078,26,94,7.0,Low,High
5079,22,69,6.0,Medium,Medium
5080,29,78,10.0,High,Medium
5081,14,66,11.0,Medium,Medium
5082,21,84,7.0,High,High
5083,21,70,7.0,Medium,High
5084,14,73,6.0,High,Medium
5085,26,79,6.0,Medium,Low
5086,34,61,7.0,Medium,Medium
5087,20,64,10.0,Low,Medium
5088,23,87,11.0,High,High
5089,21,77,7.0,Medium,Medium
5090,16,95,7.0,Low,Medium
5091,9,88,6.0,Low,Medium
5092,16,60,9.0,Medium,Low
5093,12,85,9.0,High,High
5094,30,64,8.0,Medium,Medium
5095,19,91,7.0,Medium,Medium
5096,18,100,10.0,High,Low
5097,25,81,9.0,Medium,Low
5098,13,87,9.0,High,Low
5099,15,69,9.0,Medium,High
5100,20,78,,High,Medium
5101,26,94,7.0,Low,Medium
5102,23,67,9.0,High,High
5103,21,71,9.0,Medium,Medium
5104,20,78,9.0,Low,Medium
5105,22,88,6.0,Medium,Medium
5106,21,75,9.0,Medium,Low
5107,14,97,8.0,Low,Medium
5108,20,64,7.0,Medium,Low
5109,14,75,9.0,High,Medium
5110,20,88,8.0,Medium,Medium
5111,17,69,11.0,Medium,Medium
5112,35,86,9.0,Low,Medium
5113,20,67,8.0,Low,Low
5114,12,62,8.0,Medium,High
5115,19,65,6.0,High,High
5116,23,97,10.0,High,Low
5117,30,82,8.0,Medium,High
5118,16,92,8.0,Medium,Medium
5119,11,73,6.0,Medium,High
5120,25,84,9.0,Medium,Low
5121,12,80,7.0,Medium,Low
5122,17,98,,High,High
5123,18,90,8.0,Low,High
5124,20,89,,High,Medium
5125,24,62,7.0,Low,High
5126,16,82,8.0,Medium,Medium
5127,18,79,10.0,High,Low
5128,20,97,9.0,Medium,Medium
5129,21,70,9.0,Low,Low
5130,21,71,9.0,Medium,High
5131,23,76,7.0,Medium,High
5132,25,70,10.0,Low,Medium
5133,22,65,5.0,Medium,Medium
5134,23,94,9.0,Medium,High
5135,11,82,9.0,High,Medium
5136,20,94,8.0,Low,Medium
5137,23,93,7.0,Medium,Medium
5138,24,71,8.0,Medium,Medium
5139,16,82,7.0,Medium,High
5140,16,63,9.0,Medium,Medium
5141,17,97,9.0,Medium,Medium
5142,23,76,9.0,Medium,High
5143,26,76,9.0,Low,Low
5144,18,72,9.0,High,Medium
5145,25,78,9.0,High,Low
5146,21,70,7.0,Low,Medium
5147,19,75,6.0,Medium,High
5148,19,92,8.0,Medium,Medium
5149,24,93,9.0,Low,High
5150,22,72,6.0,Medium,Medium
5151,34,79,8.0,High,Low
5152,15,95,10.0,Medium,Medium
5153,23,62,8.0,High,High
5154,17,96,10.0,Medium,Low
5155,15,69,10.0,Low,Medium
5156,20,87,8.0,Low,Medium
5157,21,83,7.0,High,Medium
5158,38,82,7.0,Medium,Low
5159,19,94,8.0,Low,Medium
5160,13,64,6.0,Medium,High
5161,22,74,6.0,High,High
5162,8,82,5.0,High,Low
5163,19,92,8.0,Medium,Medium
5164,20,69,11.0,Medium,Low
5165,25,92,5.0,High,Medium
5166,26,76,8.0,High,Low
5167,17,68,8.0,Medium,Low
5168,19,90,8.0,High,High
5169,15,64,,Low,Low
5170,13,81,7.0,Low,Medium
5171,22,63,5.0,Low,High
5172,12,74,7.0,Low,High
5173,18,84,7.0,High,Low
5174,14,82,5.0,Medium,Medium
5175,23,76,8.0,Medium,Medium
5176,31,77,6.0,High,Medium
5177,12,69,8.0,High,High
5178,9,78,7.0,Low,High
5179,19,98,6.0,Medium,High
5180,20,94,9.0,High,Medium
5181,21,66,8.0,High,Medium
5182,17,61,8.0,High,Medium
5183,19,97,9.0,Low,Medium
5184,22,81,8.0,Medium,Low
5185,26,82,8.0,High,Low
5186,8,91,7.0,High,Low
5187,18,73,6.0,Medium,Medium
5188,21,79,8.0,Low,Medium
5189,14,99,7.0,High,Medium
5190,30,87,9.0,Medium,Medium
5191,16,66,8.0,Medium,Medium
5192,20,65,9.0,Medium,Medium
5193,23,68,7.0,Medium,High
5194,16,91,6.0,Medium,Medium
5195,9,72,11.0,Medium,High
5196,17,61,,Low,High
5197,26,98,9.0,High,Low
5198,18,67,6.0,High,Medium
5199,15,60,8.0,High,Medium
5200,26,69,10.0,High,Medium
5201,18,69,6.0,Medium,Low
5202,17,77,11.0,Medium,High
5203,21,97,8.0,Low,Low
5204,25,95,7.0,Low,High
5205,34,78,9.0,Medium,High
5206,25,76,10.0,Medium,Medium
5207,27,82,7.0,High,Low
5208,17,70,7.0,Medium,Medium
5209,14,62,8.0,Medium,Medium
5210,20,98,9.0,Medium,Medium
5211,21,67,8.0,Low,High
5212,14,68,9.0,High,Medium
5213,19,79,9.0,Medium,Medium
5214,22,80,8.0,Medium,High
5215,22,61,7.0,High,Low
5216,23,66,8.0,Medium,Medium
5217,22,75,11.0,Medium,Medium
5218,17,87,8.0,Medium,Medium
5219,17,69,10.0,High,High
5220,13,77,7.0,Low,High
5221,31,82,8.0,High,Medium
5222,20,96,9.0,High,Medium
5223,19,73,10.0,Medium,Medium
5224,14,65,10.0,Medium,High
5225,38,80,6.0,High,Medium
5226,14,90,10.0,Medium,Medium
5227,17,64,11.0,High,Low
5228,22,77,,Medium,High
5229,24,61,7.0,Medium,Medium
5230,26,61,8.0,Medium,Medium
5231,31,79,8.0,Medium,High
5232,23,72,7.0,Low,Medium
5233,14,94,6.0,High,Medium
5234,18,84,10.0,Medium,Low
5235,22,78,7.0,High,High
5236,32,76,7.0,Low,Low
5237,12,80,8.0,Medium,Medium
5238,27,62,6.0,High,Medium
5239,21,96,6.0,High,High
5240,25,100,7.0,High,Low
5241,19,67,9.0,High,Medium
5242,15,65,8.0,Medium,Medium
5243,25,66,5.0,High,Medium
5244,24,86,10.0,Low,High
5245,26,86,9.0,Low,Low
5246,20,94,8.0,Low,High
5247,16,90,8.0,High,High
5248,11,78,9.0,Low,High
5249,25,85,11.0,Low,Medium
5250,23,88,9.0,Medium,Medium
5251,14,81,8.0,Medium,Medium
5252,17,79,6.0,High,High
5253,17,86,8.0,Medium,High
5254,11,82,,Medium,Medium
5255,15,86,8.0,Low,High
5256,13,85,7.0,Medium,High
5257,18,89,9.0,Low,High
5258,16,86,7.0,Medium,Medium
5259,10,81,9.0,Medium,High
5260,32,87,7.0,Medium,High
5261,28,78,5.0,High,Low
5262,15,70,7.0,High,High
5263,22,60,8.0,Low,Medium
5264,23,82,9.0,Low,Medium
5265,27,84,9.0,High,High
5266,15,99,6.0,Low,Medium
5267,27,74,8.0,Medium,High
5268,17,76,7.0,Medium,Medium
5269,12,68,7.0,High,Medium
5270,24,63,7.0,Medium,Low
5271,28,91,8.0,Low,Medium
5272,36,70,11.0,Low,High
5273,13,84,,Low,Medium
5274,24,88,,Medium,Medium
5275,18,79,8.0,Medium,Medium
5276,25,95,8.0,High,High
5277,11,78,8.0,Medium,Low
5278,12,71,9.0,Medium,High
5279,15,96,8.0,Medium,Medium
5280,20,94,7.0,Low,Low
5281,16,67,10.0,High,High
5282,24,61,,Low,Medium
5283,26,64,8.0,Medium,Medium
5284,24,71,6.0,Low,High
5285,30,99,6.0,Medium,Medium
5286,22,82,9.0,High,High
5287,13,75,7.0,Low,High
5288,28,96,5.0,Medium,Medium
5289,16,78,7.0,Low,Medium
5290,25,73,,High,Medium
5291,29,98,6.0,Medium,High
5292,23,94,9.0,Medium,High
5293,11,94,6.0,Medium,Medium
5294,14,80,7.0,High,Low
5295,28,92,8.0,Medium,Medium
5296,19,67,7.0,Medium,Medium
5297,20,83,7.0,Medium,Low
5298,25,99,7.0,Medium,High
5299,24,72,6.0,Low,High
5300,22,92,7.0,Medium,High
5301,19,80,9.0,Low,Low
5302,18,62,7.0,Medium,High
5303,25,91,,Medium,High
5304,23,67,10.0,Low,Low
5305,18,85,9.0,Medium,Medium
5306,26,63,6.0,High,High
5307,19,98,9.0,Medium,High
5308,15,72,,Medium,Low
5309,15,69,7.0,High,Low
5310,14,65,6.0,Medium,Medium
5311,18,98,7.0,Low,High
5312,27,88,8.0,Medium,High
5313,15,90,9.0,Medium,Medium
5314,21,80,7.0,Medium,Medium
5315,16,79,5.0,Medium,High
5316,18,64,6.0,Medium,High
5317,11,82,9.0,High,High
5318,19,70,,Medium,High
5319,19,99,8.0,High,Medium
5320,23,92,10.0,High,High
5321,21,77,6.0,Medium,Low
5322,13,66,7.0,High,High
5323,27,91,5.0,Medium,Medium
5324,21,65,9.0,Medium,High
5325,21,68,7.0,High,High
5326,20,68,9.0,Low,Low
5327,17,82,7.0,Medium,Low
5328,21,91,11.0,Medium,Medium
5329,23,73,,Medium,High
5330,10,63,5.0,Medium,High
5331,17,79,9.0,Low,High
5332,18,90,7.0,Low,Medium
5333,22,69,9.0,Medium,Medium
5334,27,69,,Medium,Low
5335,15,98,10.0,Medium,Medium
5336,17,98,10.0,Medium,Medium
5337,17,100,6.0,Medium,High
5338,15,92,8.0,Medium,Medium
5339,18,68,8.0,High,High
5340,25,68,9.0,Low,Medium
5341,14,74,8.0,Low,Medium
5342,23,73,9.0,High,Medium
5343,10,98,8.0,Medium,Medium
5344,17,92,9.0,Medium,High
5345,18,89,6.0,Medium,Medium
5346,30,67,,Medium,Medium
5347,18,96,10.0,Medium,High
5348,7,93,10.0,High,High
5349,8,67,8.0,Medium,Medium
5350,20,95,8.0,Medium,Medium
5351,24,71,10.0,High,Medium
5352,22,63,8.0,Medium,Low
5353,21,86,10.0,Medium,Low
5354,27,86,8.0,Medium,High
5355,17,64,8.0,Medium,Low
5356,25,73,6.0,High,Medium
5357,10,100,6.0,Low,Medium
5358,15,87,9.0,High,High
5359,9,89,11.0,Medium,Low
5360,18,69,,High,Medium
5361,20,63,8.0,Low,Medium
5362,21,71,10.0,High,Medium
5363,20,70,9.0,Low,Medium
5364,14,69,5.0,High,Medium
5365,19,68,9.0,Medium,Low
5366,11,83,6.0,Medium,Medium
5367,28,73,8.0,Medium,Low
5368,18,93,7.0,Low,High
5369,17,67,7.0,Medium,Medium
5370,30,79,8.0,Medium,High
5371,13,61,9.0,Medium,Low
5372,13,79,8.0,High,High
5373,13,62,10.0,Low,Medium
5374,20,99,10.0,Medium,Low
5375,23,92,,Medium,High
5376,24,80,8.0,Medium,High
5377,35,63,7.0,High,High
5378,7,84,8.0,Medium,High
5379,24,90,10.0,Low,Low
5380,17,68,10.0,Low,Medium
5381,16,83,5.0,Medium,Medium
5382,16,93,,Medium,Low
5383,15,91,5.0,Low,High
5384,30,92,8.0,Low,Medium
5385,25,95,7.0,Medium,High
5386,20,98,,Medium,Medium
5387,28,76,9.0,Low,Medium
5388,11,83,7.0,Medium,Low
5389,12,92,8.0,High,Low
5390,7,88,7.0,High,High
5391,16,100,8.0,High,High
5392,21,61,9.0,High,Medium
5393,21,74,7.0,Medium,High
5394,21,71,9.0,Low,Medium
5395,12,70,8.0,Medium,High
5396,25,69,8.0,Medium,Medium
5397,21,88,7.0,High,Medium
5398,24,63,9.0,Medium,Medium
5399,9,90,9.0,Medium,Medium
5400,22,88,8.0,Medium,Medium
5401,13,70,8.0,Medium,Medium
5402,18,70,9.0,Medium,Medium
5403,23,85,9.0,Medium,Low
5404,21,90,8.0,High,High
5405,15,95,10.0,Medium,High
5406,20,94,9.0,Medium,High
5407,11,99,11.0,Medium,Medium
5408,27,83,6.0,Medium,Low
5409,19,96,9.0,Medium,Medium
5410,27,92,10.0,Medium,Low
5411,17,96,10.0,Medium,Medium
5412,17,60,8.0,Low,Low
5413,15,99,6.0,Medium,Medium
5414,25,79,10.0,Medium,Low
5415,16,92,7.0,High,Low
5416,24,65,8.0,Low,High
5417,18,76,,Low,High
5418,8,71,6.0,High,Medium
5419,17,72,,Low,Medium
5420,13,65,7.0,Low,High
5421,20,92,7.0,Low,High
5422,13,60,8.0,High,High
5423,26,73,9.0,High,Medium
5424,19,67,9.0,Medium,Low
5425,19,84,10.0,Medium,Low
5426,24,70,7.0,Medium,High
5427,26,70,6.0,High,High
5428,20,80,7.0,Low,Medium
5429,15,86,9.0,High,Medium
5430,9,65,8.0,Low,Medium
5431,16,67,5.0,Medium,High
5432,16,70,5.0,Low,High
5433,21,99,8.0,High,Medium
5434,18,76,9.0,Medium,Medium
5435,24,84,7.0,Medium,Medium
5436,16,70,9.0,Medium,High
5437,20,80,6.0,Medium,High
5438,27,63,8.0,High,Low
5439,22,61,8.0,Medium,Low
5440,20,79,,Medium,Medium
5441,16,76,6.0,Low,Medium
5442,16,65,6.0,Medium,Medium
5443,15,88,9.0,High,Medium
5444,17,100,6.0,Medium,High
5445,25,76,7.0,High,High
5446,19,85,10.0,Medium,Medium
5447,12,99,8.0,Medium,Medium
5448,31,93,9.0,Medium,Low
5449,22,79,9.0,High,High
5450,12,89,9.0,Medium,High
5451,17,65,8.0,Medium,Medium
5452,21,80,7.0,High,Low
5453,30,71,11.0,High,Low
5454,13,66,8.0,Medium,Medium
5455,26,77,8.0,Medium,Low
5456,28,65,9.0,Medium,Medium
5457,16,88,7.0,Medium,Medium
5458,18,78,7.0,Medium,Medium
5459,14,81,10.0,High,High
5460,19,66,7.0,Low,Medium
5461,20,66,9.0,Medium,High
5462,24,83,9.0,High,Low
5463,27,99,8.0,Low,Low
5464,16,64,8.0,Medium,Medium
5465,8,71,9.0,High,Medium
5466,20,95,8.0,High,Low
5467,22,63,5.0,Medium,Medium
5468,21,95,10.0,Low,Medium
5469,18,81,7.0,Low,High
5470,21,76,8.0,Medium,Medium
5471,29,72,6.0,Low,Medium
5472,22,72,7.0,Low,High
5473,18,72,7.0,High,High
5474,17,95,8.0,High,Medium
5475,19,89,7.0,High,Medium
5476,30,87,11.0,Low,Medium
5477,19,92,8.0,Low,Medium
5478,20,70,9.0,High,Low
5479,17,85,,High,Medium
5480,27,78,9.0,High,High
5481,32,91,5.0,High,Medium
5482,23,72,7.0,High,Low
5483,20,86,,Medium,Medium
5484,20,95,7.0,Medium,Medium
5485,6,76,9.0,Medium,Medium
5486,24,63,9.0,Medium,Medium
5487,21,81,8.0,Medium,Medium
5488,23,74,8.0,High,High
5489,16,87,11.0,Low,Medium
5490,18,98,8.0,High,Medium
5491,18,79,5.0,Low,High
5492,26,79,9.0,Medium,High
5493,18,86,9.0,High,Medium
5494,32,64,10.0,Low,High
5495,23,70,9.0,Medium,Medium
5496,12,97,7.0,Low,Medium
5497,19,87,9.0,High,Medium
5498,16,61,8.0,High,Medium
5499,7,68,10.0,High,Medium
5500,30,87,10.0,High,Medium
5501,24,91,8.0,High,High
5502,23,94,,Low,Medium
5503,21,72,10.0,Medium,Medium
5504,12,97,8.0,Medium,Low
5505,17,82,11.0,Medium,High
5506,25,88,10.0,High,High
5507,14,84,7.0,Medium,Medium
5508,5,65,8.0,Low,High
5509,19,99,9.0,Medium,High
5510,19,65,11.0,Low,High
5511,21,70,9.0,Medium,Medium
5512,24,93,8.0,Medium,Medium
5513,24,85,10.0,High,Low
5514,22,94,8.0,Low,High
5515,27,81,7.0,High,High
5516,11,75,9.0,Low,High
5517,23,97,7.0,Medium,Medium
5518,24,61,11.0,Medium,Medium
5519,13,94,8.0,Low,Medium
5520,11,69,9.0,Low,Medium
5521,16,94,7.0,Low,Medium
5522,16,66,10.0,Medium,Low
5523,25,83,8.0,High,High
5524,16,96,8.0,Medium,Medium
5525,15,79,8.0,Medium,High
5526,16,90,6.0,Medium,High
5527,27,92,8.0,Low,Medium
5528,20,89,9.0,Low,Medium
5529,19,97,6.0,High,High
5530,19,78,10.0,Low,High
5531,28,67,8.0,High,Medium
5532,16,62,8.0,Low,Low
5533,28,70,5.0,Medium,Medium
5534,21,66,8.0,High,Medium
5535,19,82,6.0,Medium,Medium
5536,35,67,7.0,High,High
5537,14,62,6.0,Medium,Medium
5538,18,61,7.0,Medium,Medium
5539,13,93,,Medium,High
5540,26,84,8.0,High,Medium
5541,30,74,,Medium,High
5542,30,96,5.0,Medium,Low
5543,27,63,8.0,High,Medium
5544,19,99,8.0,Medium,Low
5545,18,85,7.0,Medium,Medium
5546,10,67,7.0,High,High
5547,32,87,10.0,Medium,High
5548,23,91,11.0,Medium,High
5549,17,77,5.0,High,Medium
5550,28,94,7.0,Medium,High
5551,14,66,6.0,Medium,Medium
5552,22,71,,Medium,Low
5553,19,64,10.0,High,Medium
5554,24,68,9.0,Low,Medium
5555,20,70,8.0,Medium,Medium
5556,11,97,,Medium,Medium
5557,20,63,8.0,Medium,Medium
5558,26,77,9.0,Medium,Medium
5559,20,81,9.0,Medium,Low
5560,25,96,9.0,Medium,High
5561,14,100,5.0,Medium,Medium
5562,20,90,8.0,Medium,Medium
5563,16,99,,Medium,High
5564,24,91,,Low,Medium
5565,20,99,8.0,Low,Medium
5566,24,88,9.0,Medium,High
5567,27,63,7.0,Medium,Medium
5568,24,76,9.0,Low,High
5569,22,86,10.0,Medium,Medium
5570,14,74,6.0,High,Medium
5571,20,71,6.0,Low,Medium
5572,17,83,9.0,Medium,Medium
5573,18,97,8.0,High,Low
5574,18,61,10.0,Low,Low
5575,14,91,8.0,High,Medium
5576,8,89,9.0,High,High
5577,16,99,7.0,Low,High
5578,21,97,9.0,High,High
5579,12,90,9.0,Medium,Medium
5580,20,81,,Low,Medium
5581,31,68,10.0,Medium,Medium
5582,26,82,5.0,Low,Medium
5583,30,91,8.0,Medium,High
5584,22,96,6.0,Low,Low
5585,27,92,6.0,High,High
5586,16,68,9.0,Medium,High
5587,16,84,6.0,Medium,High
5588,4,73,6.0,Low,Medium
5589,27,60,9.0,Medium,High
5590,29,68,6.0,Low,High
5591,17,65,10.0,High,High
5592,18,94,9.0,Low,Medium
5593,15,70,7.0,Medium,Medium
5594,22,71,9.0,Medium,Medium
5595,27,98,,Medium,High
5596,10,75,9.0,Medium,High
5597,22,60,6.0,Medium,Medium
5598,18,71,7.0,Medium,High
5599,21,65,7.0,Medium,High
5600,23,64,10.0,High,Medium
5601,19,63,7.0,High,Medium
5602,19,84,8.0,Medium,Medium
5603,19,68,7.0,High,High
5604,26,74,7.0,High,Medium
5605,23,94,6.0,Medium,High
5606,21,77,8.0,Low,Medium
5607,12,97,8.0,Medium,Low
5608,18,80,9.0,Medium,Low
5609,25,76,8.0,Medium,Low
5610,20,90,8.0,Medium,Low
5611,24,63,9.0,Medium,Medium
5612,31,64,7.0,Medium,Medium
5613,26,86,6.0,Medium,Low
5614,21,79,9.0,Low,Medium
5615,17,92,7.0,Low,Medium
5616,5,97,8.0,Medium,Low
5617,19,76,7.0,Medium,Medium
5618,18,84,7.0,High,High
5619,22,80,5.0,Low,Low
5620,19,99,9.0,Low,Low
5621,18,93,5.0,Medium,High
5622,9,96,10.0,Medium,High
5623,14,70,10.0,Medium,Medium
5624,23,91,7.0,Medium,Medium
5625,30,71,10.0,Low,High
5626,19,68,11.0,Low,High
5627,22,98,8.0,Low,Medium
5628,26,61,9.0,Medium,Medium
5629,15,99,8.0,High,Medium
5630,22,66,10.0,Medium,Low
5631,16,93,6.0,Low,High
5632,25,71,8.0,High,Medium
5633,21,74,9.0,High,Medium
5634,22,69,9.0,Low,High
5635,15,83,8.0,Medium,Low
5636,24,74,10.0,Low,Low
5637,33,86,8.0,Low,Medium
5638,14,61,8.0,Medium,Medium
5639,18,63,9.0,High,High
5640,21,64,8.0,Medium,Low
5641,25,77,8.0,High,Medium
5642,17,93,7.0,Medium,Medium
5643,3,96,11.0,High,High
5644,28,70,7.0,Medium,Medium
5645,25,83,9.0,Low,Medium
5646,10,91,11.0,High,High
5647,16,72,6.0,Medium,High
5648,29,76,9.0,Medium,High
5649,29,81,8.0,Medium,Medium
5650,26,65,11.0,Medium,Medium
5651,19,61,,Medium,Medium
5652,20,66,7.0,Medium,High
5653,19,85,8.0,High,High
5654,27,63,7.0,Medium,High
5655,15,68,7.0,Medium,High
5656,15,74,11.0,Low,Low
5657,26,63,8.0,High,High
5658,20,68,7.0,Medium,High
5659,28,96,7.0,Low,High
5660,16,61,9.0,Medium,High
5661,20,86,9.0,Medium,Medium
5662,14,75,7.0,Medium,Medium
5663,20,87,6.0,Medium,Low
5664,11,84,8.0,Medium,Medium
5665,17,69,8.0,Medium,Medium
5666,11,94,7.0,High,High
5667,24,80,10.0,Low,High
5668,24,93,9.0,Medium,High
5669,10,76,8.0,Medium,Low
5670,28,99,7.0,Medium,Medium
5671,35,91,11.0,Low,Medium
5672,20,99,,Medium,Low
5673,16,81,7.0,Low,Medium
5674,37,79,,Medium,High
5675,12,90,8.0,Medium,Low
5676,20,95,9.0,Low,Low
5677,21,99,6.0,Medium,Medium
5678,28,73,,Medium,High
5679,22,92,9.0,High,High
5680,17,68,7.0,Low,High
5681,14,82,7.0,Medium,High
5682,18,67,8.0,High,Medium
5683,14,74,7.0,High,High
5684,20,97,8.0,Medium,Medium
5685,17,66,9.0,Medium,Medium
5686,11,85,8.0,High,Medium
5687,28,84,10.0,High,High
5688,17,65,9.0,High,High
5689,12,73,8.0,Low,Medium
5690,19,83,8.0,Low,Medium
5691,20,67,11.0,Medium,High
5692,10,92,7.0,High,Low
5693,22,99,8.0,High,High
5694,14,69,7.0,High,Medium
5695,30,67,9.0,Medium,Medium
5696,23,78,11.0,Medium,Medium
5697,18,90,8.0,Medium,Medium
5698,16,71,8.0,High,High
5699,19,61,8.0,Medium,High
5700,24,82,6.0,High,Medium
5701,20,98,8.0,Medium,High
5702,19,76,11.0,Low,High
5703,20,77,9.0,High,Medium
5704,16,99,10.0,Low,Medium
5705,18,88,10.0,Medium,Medium
5706,7,89,7.0,High,Low
5707,26,83,11.0,Medium,Medium
5708,22,99,5.0,High,High
5709,15,88,8.0,Medium,Medium
5710,31,96,5.0,High,Medium
5711,21,88,5.0,Low,Medium
